diagnostics_Image-original_Mean,diagnostics_Mask-original_VoxelNum,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Variance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,Type
0.3514373325634185,5431810,0.1695652173913043,0.6695652173913044,862404.8917580339,0.2478260869565217,2.684597789703276,0.1530954007597055,0.3514373325634185,0.2956521739130435,0.1123174126294738,0.3984587062193421,0.7455279750355597,862404.8917580339,0.0352611418427009,0.0187482630493786,5412608.04665038,0.9964649070292186,0.0159196734331387,5431810.0,80.92030464983127,80.92030464983127,80.92030464983127,0.012373029898112,0.012373029898112,0.012373029898112,3607.75,3887052.939189189,3887052.939189189,3887052.939189189,4.47357702629404,1351.2011434511437,0.5308630235865163,0.0006641892849713,178897.32201192094,0.0003420091322265,0.0003420091322265,0.0003420091322265,29504559876100.0,29504559876100.0,29504559876100.0,0
0.3105969685933732,8158256,0.1260869565217391,0.5391304347826087,1007656.7252551978,0.2608695652173913,2.277681653233732,0.1394744294152969,0.3105969685933732,0.2869565217391304,0.1067586973480445,0.3514452187984492,0.2612852820556888,1007656.7252551978,0.0270432649168973,0.0153093255698203,8135424.027656891,0.9972013660342224,0.012601683233069,8158256.0,80.93693259932024,80.93693259932024,80.93693259932024,0.0123673207262089,0.0123673207262089,0.0123673207262089,4288.0,5449718.761238412,5449718.761238412,5449718.761238412,5.587481456082672,1435.9660661185935,0.5011310243341951,0.0005256025307369,336777.04927008966,0.0002877272605791,0.0002877272605791,0.0002877272605791,66557140961536.0,66557140961536.0,66557140961536.0,0
0.4725399094389221,3484672,0.1,0.7695652173913043,955486.1099810968,0.2956521739130435,2.489101954514436,0.1789349589619586,0.4725399094389221,0.4782608695652174,0.125311845968657,0.5236380973275274,-0.1659963362180001,955486.1099810968,0.0509028909602481,0.0232779457359518,3468844.0922990744,0.99545784862939,0.0204579924514424,3484672.0,80.89754559396121,80.89754559396121,80.89754559396121,0.0123808462522742,0.0123808462522742,0.0123808462522742,2975.5,2675277.3219057224,2675277.3219057224,2675277.3219057224,3.884515261508301,1220.6701537685908,0.5576430939673785,0.0008538823740082,95550.93332953755,0.0004147413663236,0.0004147413663236,0.0004147413663236,12142938947584.0,12142938947584.0,12142938947584.0,0
0.3433050883782468,6297064,0.0,0.7391304347826086,1198020.575538752,0.4347826086956522,2.1805710778331084,0.2253065140924607,0.3433050883782468,0.3173913043478261,0.1889435696496348,0.4361773251374296,0.4098131955926825,1198020.575538752,0.0723922752576469,0.017252576511981,6276840.566252464,0.9967884344596885,0.0144621869451633,6297064.0,80.92761070873664,80.92761070873664,80.92761070873664,0.0123705215715423,0.0123705215715423,0.0123705215715423,3799.0,4282997.000394867,4282997.000394867,4282997.000394867,5.0779623732732055,1314.4989141164856,0.5094765871898294,0.0006032970285834,242604.04413238,0.000324771267212,0.000324771267212,0.000324771267212,39653015020096.0,39653015020096.0,39653015020096.0,0
0.3294462323849596,5332992,0.0,0.6521739130434783,927879.7148204164,0.508695652173913,1.6272470065761353,0.229893803610108,0.3294462323849596,0.3869565217391304,0.2131955024841528,0.4171193855457489,-0.0083589833781576,927879.7148204164,0.0654537617654184,0.0185717019619596,5314344.701438892,0.9965034077378876,0.0157466383646499,5332992.0,80.92117370511713,80.92117370511713,80.92117370511713,0.0123727322483824,0.0123727322483824,0.0123727322483824,3503.5,3644337.003639477,3644337.003639477,3644337.003639477,4.956206911106328,1222.0523442517665,0.5115718998612216,0.0006569482946908,202170.35407171468,0.0003521682173849,0.0003521682173849,0.0003521682173849,28440803672064.0,28440803672064.0,28440803672064.0,1
0.2935242715154632,5677892,0.0,0.7086956521739131,874724.8234026453,0.4391304347826087,2.179526039174982,0.2217094719113933,0.2935242715154632,0.2347826086956521,0.1818398836191268,0.3925022601795865,0.5883493879871545,874724.8234026453,0.0679015262774005,0.0183095618210537,5658361.691522135,0.9965602888399664,0.0154899465237084,5677892.0,80.92245889847852,80.92245889847852,80.92245889847852,0.0123722902404233,0.0123722902404233,0.0123722902404233,3669.25,4013648.2136140633,4013648.2136140633,4013648.2136140633,4.593850276706741,1349.9531888798035,0.5259000794930098,0.0006462345532461,193679.60294946475,0.0003362710300333,0.0003362710300333,0.0003362710300333,32238457563664.0,32238457563664.0,32238457563664.0,1
0.3322369911092618,4725504,0.0913043478260869,0.6,689510.0932136108,0.2913043478260869,2.1896204504179138,0.1587623127190027,0.3322369911092618,0.308695652173913,0.1211063352550273,0.3819849448027998,0.2902531277775015,689510.0932136108,0.035531079794662,0.0197516070657266,4707761.419084187,0.996245356915196,0.0169094039802005,4725504.0,80.91534447965762,80.91534447965762,80.91534447965762,0.0123747339835648,0.0123747339835648,0.0123747339835648,3334.0,3309726.844094488,3309726.844094488,3309726.844094488,4.630849388428974,1209.7889763779526,0.5221122556530827,0.0007055332087328,165653.17947299898,0.0003700852773198,0.0003700852773198,0.0003700852773198,22330388054016.0,22330388054016.0,22330388054016.0,1
0.2773013638436619,8531843,0.0826086956521739,0.7260869565217392,1111916.7366540646,0.2521739130434782,3.521563857395201,0.1795124834207405,0.2773013638436619,0.2043478260869565,0.121996977464863,0.3610062377885453,1.2539388263594262,1111916.7366540646,0.0534294573326846,0.0150069596599377,8508506.990540847,0.9972648336989848,0.012315736182803,8531843.0,80.93836501679648,80.93836501679648,80.93836501679648,0.0123668289011638,0.0123668289011638,0.0123668289011638,4382.5,5692355.342803354,5692355.342803354,5692355.342803354,5.67035354806334,1464.1361458155056,0.5005367355494619,0.0005136639293526,354127.2126999405,0.0002815223384891,0.0002815223384891,0.0002815223384891,72792344976649.0,72792344976649.0,72792344976649.0,1
0.18402009677518,8999999,0.0,0.6652173913043479,930243.8248015142,0.3391304347826087,3.077736116351383,0.2201524336871882,0.18402009677518,0.0,0.1536053720546354,0.3214971795559627,1.213236675691318,930243.8248015142,0.0694970404452922,0.0146581713984675,8976038.968014218,0.9973377739279992,0.0119871159965935,8999999.0,80.94001110444567,80.94001110444567,80.94001110444567,0.0123662637197083,0.0123662637197083,0.0123662637197083,4499.5,6000250.1250208365,6000250.1250208365,6000250.1250208365,5.775106893082239,1501.0002500416736,0.5001667361296339,0.0004999444999938,374874.78133333975,0.0002742013688005,0.0002742013688005,0.0002742013688005,80999982000001.0,80999982000001.0,80999982000001.0,1
0.2624396395556569,5029676,0.0,0.5826086956521739,616080.3321361062,0.4521739130434782,2.178561777155238,0.1988431017691707,0.2624396395556569,0.2391304347826087,0.1705617836227075,0.3499843843703509,0.4306316557647996,616080.3321361062,0.0536145048929902,0.0195526879053757,5011010.747811191,0.996288975236415,0.0167123048706013,5029676.0,80.91633059465461,80.91633059465461,80.91633059465461,0.0123743943833448,0.0123743943833448,0.0123743943833448,3507.25,3687325.97326775,3687325.97326775,3687325.97326775,4.266571195192365,1357.977117194183,0.5403608035060272,0.0006973113178662,155084.84623079386,0.0003518219049195,0.0003518219049195,0.0003518219049195,25297640664976.0,25297640664976.0,25297640664976.0,0
0.3373962270719544,4915624,0.0478260869565217,0.6956521739130435,797275.1155009451,0.2304347826086956,2.8354187760025726,0.1717947595563697,0.3373962270719544,0.3,0.1163932376270013,0.4027307367463434,0.5841692438222053,797275.1155009451,0.0483558322778628,0.0196082638137795,4897322.1830734005,0.9962768069879632,0.0167673563966244,4915624.0,80.91605541839652,80.91605541839652,80.91605541839652,0.0123744892651986,0.0123744892651986,0.0123744892651986,3439.0,3534496.184732825,3534496.184732825,3534496.184732825,4.407348843794118,1296.7801526717558,0.5327764782272095,0.0006996059910196,159749.3405232794,0.0003587961667175,0.0003587961667175,0.0003587961667175,24163359309376.0,24163359309376.0,24163359309376.0,0
0.2548644943335668,4729576,0.0,0.6391304347826087,600849.5012665406,0.4304347826086956,2.414298031115398,0.2098017409575922,0.2548644943335668,0.208695652173913,0.1705097919466958,0.3564279462780059,0.6870291699807718,600849.5012665406,0.0620849704160522,0.0202373022368142,4711311.388337559,0.996138213729425,0.0173915357293373,4729576.0,80.91292454122737,80.91292454122737,80.91292454122737,0.012375563846122,0.012375563846122,0.012375563846122,3432.25,3544319.465909091,3544319.465909091,3544319.465909091,4.103178316121883,1367.1276223776224,0.5487057741209839,0.0007256993015864,137750.8504006922,0.0003595222959151,0.0003595222959151,0.0003595222959151,22368889139776.0,22368889139776.0,22368889139776.0,0
0.2884963239028852,4601856,0.0,0.5521739130434783,583418.434404537,0.3782608695652174,1.820646398186641,0.184926535010141,0.2884963239028852,0.3173913043478261,0.1671261536845046,0.3560603065335713,0.1229581781274648,583418.434404537,0.0435488129833023,0.0200280077454058,4584297.610112094,0.9961844981920542,0.0171836306818671,4601856.0,80.91396949404762,80.91396949404762,80.91396949404762,0.0123752061487075,0.0123752061487075,0.0123752061487075,3299.5,3244435.2643782683,3244435.2643782683,3244435.2643782683,4.559575667815748,1209.271766310525,0.5248401378291714,0.0007169933174788,158185.8916473453,0.000373958600049,0.000373958600049,0.000373958600049,21177078644736.0,21177078644736.0,21177078644736.0,0
0.6067353931236111,2416504,0.3230088495575221,0.7876106194690266,966743.6585872024,0.2345132743362832,3.090225375970816,0.1450783856170961,0.6067353931236111,0.6637168141592921,0.1031860664150605,0.6325020053886241,-0.9135903030550586,966743.6585872024,0.0319309495517685,0.0258550893456046,2404103.958406028,0.994868602909835,0.0231176820447431,2416504.0,80.88421289598527,80.88421289598527,80.88421289598527,0.0123854326460308,0.0123854326460308,0.0123854326460308,2332.0,1612158.8481826957,1612158.8481826957,1612158.8481826957,5.233732651843503,779.478288838855,0.5006363103373609,0.0009650304737753,100318.62937377355,0.0005290882920733,0.0005290882920733,0.0005290882920733,5839491582016.0,5839491582016.0,5839491582016.0,1
0.3928054997262152,5849088,0.117391304347826,0.6826086956521739,1159961.4138185258,0.3217391304347826,2.235373369047078,0.1753998751334924,0.3928054997262152,0.3869565217391304,0.1317099604894539,0.4453256327110946,0.1290415433572233,1159961.4138185258,0.044018758534375,0.0177539068480973,5829672.318643864,0.9966805626182856,0.0149483862215533,5849088.0,80.92517465970764,80.92517465970764,80.92517465970764,0.01237135833488,0.01237135833488,0.01237135833488,3647.5,3945578.692987868,3945578.692987868,3945578.692987868,5.201705207499229,1243.9528069093153,0.5057480581758822,0.0006236014913778,232166.53071455847,0.0003382590160646,0.0003382590160646,0.0003382590160646,34211830431744.0,34211830431744.0,34211830431744.0,0
0.3038048674306263,4644000,0.0,0.5869565217391305,628116.9439886577,0.3043478260869565,2.51404462665822,0.1719336576186808,0.3038048674306263,0.3,0.1460814481265042,0.3677681786734115,0.3707416912954658,628116.9439886577,0.0429560357702182,0.0204459905157999,4625851.5848888885,0.9960920725428272,0.0175994193717584,4644000.0,80.91188199827735,80.91188199827735,80.91188199827735,0.0123759218053827,0.0123759218053827,0.0123759218053827,3410.5,3503619.616890257,3503619.616890257,3503619.616890257,4.056710762798293,1369.834506267869,0.5512061812772969,0.0007343884582256,132983.32697976602,0.0003618191599886,0.0003618191599886,0.0003618191599886,21566736000000.0,21566736000000.0,21566736000000.0,1
0.4073995755675811,3913728,0.0782608695652174,0.6695652173913044,824967.8914744804,0.3043478260869565,2.3071312313845707,0.1753027664895552,0.4073995755675811,0.4347826086956521,0.1294381179956395,0.4591168194799322,-0.232454940492984,824967.8914744804,0.0448138397567237,0.0218675186740226,3897195.051764456,0.9957756522079348,0.0190258723349262,3913728.0,80.90473022141549,80.90473022141549,80.90473022141549,0.0123783788818976,0.0123783788818976,0.0123783788818976,3107.5,2899862.462949553,2899862.462949553,2899862.462949553,4.129109718785666,1220.1792179580016,0.5444555196615982,0.0007939999918236,117350.83576757985,0.0003970962476619,0.0003970962476619,0.0003970962476619,15317266857984.0,15317266857984.0,15317266857984.0,1
0.4450391295713986,4713504,0.2260869565217391,0.6565217391304348,1058121.981039697,0.2130434782608695,2.7080230307687083,0.1299318551068434,0.4450391295713986,0.4434782608695652,0.0910173105373746,0.4738009511102841,0.239025635542453,1058121.981039697,0.026427514423342,0.0197335196350582,4695825.263291174,0.9962493430134298,0.0168915009688552,4713504.0,80.91543446234479,80.91543446234479,80.91543446234479,0.0123747031853506,0.0123747031853506,0.0123747031853506,3322.0,3283714.5335290134,3283714.5335290134,3283714.5335290134,4.685150611909734,1195.5267554752766,0.5198750859054587,0.0007047835325906,167941.7394468131,0.0003714198292459,0.0003714198292459,0.0003714198292459,22217119958016.0,22217119958016.0,22217119958016.0,0
0.3828381984027121,6245260,0.0565217391304347,0.717391304347826,1289291.1808695644,0.4,2.051669400573868,0.2069191531775011,0.3828381984027121,0.3869565217391304,0.1623962574473279,0.4543601604764739,0.1242565680303694,1289291.1808695644,0.0598780692719728,0.0173229124132959,6225108.6033222,0.9967733294245876,0.0145302436285257,6245260.0,80.92726964129596,80.92726964129596,80.92726964129596,0.0123706386825002,0.0123706386825002,0.0123706386825002,3785.5,4253108.531206657,4253108.531206657,4253108.531206657,5.0556996924428,1312.6595006934813,0.5100375471950627,0.0006061396963457,239558.0940806896,0.0003259299973034,0.0003259299973034,0.0003259299973034,39003272467600.0,39003272467600.0,39003272467600.0,0
0.3283928458847253,3784704,0.1217391304347826,0.5608695652173913,517901.7799810965,0.2391304347826086,2.8173558030153183,0.1378384806908411,0.3283928458847253,0.308695652173913,0.0988220237541395,0.3699199402286731,0.422517771556519,517901.7799810965,0.0289989009505159,0.0222827615276697,3768363.411280776,0.9956824658627932,0.0194457657793687,3784704.0,80.90262382474296,80.90262382474296,80.90262382474296,0.0123791022109842,0.0123791022109842,0.0123791022109842,3071.5,2839000.505982906,2839000.505982906,2839000.505982906,4.041602482672176,1225.048717948718,0.549096146019223,0.0008115562009604,109951.98821827752,0.0004017594045591,0.0004017594045591,0.0004017594045591,14323984367616.0,14323984367616.0,14323984367616.0,0
0.1979551613916676,6905301,0.0,0.6,658919.171644612,0.3521739130434783,3.080833423885044,0.1935474728714642,0.1979551613916676,0.1130434782608695,0.1389055460906416,0.3089048768835134,1.1216443138812553,658919.171644612,0.0562359770408175,0.0165692329392492,6884133.530838555,0.9969346058685284,0.0138035231619411,6905301.0,80.93091104935179,80.93091104935179,80.93091104935179,0.0123693882084839,0.0123693882084839,0.0123693882084839,3976.0,4690802.207319373,4690802.207319373,4690802.207319373,5.12709753898572,1372.7176004527448,0.5089073005947453,0.0005757895274948,267214.6596455358,0.0003103118340473,0.0003103118340473,0.0003103118340473,47683181900601.0,47683181900601.0,47683181900601.0,0
0.3664242658641256,6492768,0.0,0.7434782608695653,1291577.7468430998,0.3391304347826087,2.3191659384927563,0.2055850600805429,0.3664242658641256,0.3608695652173913,0.1755804020160404,0.4460107581931937,0.2636735735695611,1291577.7468430998,0.0646588538100041,0.0169965560953461,6472272.438755243,0.9968433245659236,0.0142148761242544,6492768.0,80.92885006826056,80.92885006826056,80.92885006826056,0.0123700960176379,0.0123700960176379,0.0123700960176379,3850.0,4397104.053964543,4397104.053964543,4397104.053964543,5.160127770565911,1322.1858562244302,0.5075366951537951,0.0005929674370006,254004.10370867827,0.0003204673627662,0.0003204673627662,0.0003204673627662,42156036301824.0,42156036301824.0,42156036301824.0,0
0.3415235541402716,3988480,0.0217391304347826,0.6,628903.9738185253,0.2652173913043478,2.4080733023064025,0.1635507351000319,0.3415235541402716,0.3478260869565217,0.1215796501716905,0.3970895518364883,-0.0304171192506848,628903.9738185253,0.0410417741451,0.021192323398747,3972233.209170411,0.9959265708165544,0.0183464345614068,3988480.0,80.9081404444801,80.9081404444801,80.9081404444801,0.0123772088615211,0.0123772088615211,0.0123772088615211,3053.5,2773850.5320560057,2773850.5320560057,2773850.5320560057,4.654939758329745,1096.0404077622206,0.5191698373279834,0.0007655798700256,142859.29535442535,0.0004040830311928,0.0004040830311928,0.0004040830311928,15907972710400.0,15907972710400.0,15907972710400.0,0
0.2233702963133311,5935104,0.0,0.4608695652173913,502775.9922495267,0.3869565217391304,1.8916645735529465,0.1645340842156949,0.2233702963133311,0.2347826086956521,0.1495934316428485,0.291053682960614,0.1823359909485288,502775.9922495267,0.0348179570898325,0.0176308524855855,5915560.270978908,0.99670709577775,0.014828828960377,5935104.0,80.92577383648205,80.92577383648205,80.92577383648205,0.0123711525797178,0.0123711525797178,0.0123711525797178,3671.5,3997216.970786517,3997216.970786517,3997216.970786517,5.239919547393683,1248.5341164453523,0.5050120769040557,0.0006186075256642,237007.5287360202,0.0003360471455631,0.0003360471455631,0.0003360471455631,35225459490816.0,35225459490816.0,35225459490816.0,0
0.3528446948292364,4424448,0.1043478260869565,0.6782608695652174,758275.9963137995,0.3652173913043478,2.0472598847538324,0.1844465583438688,0.3528446948292364,0.2956521739130435,0.144012282561511,0.4139845243518997,0.4192081983768567,758275.9963137995,0.0468838077337315,0.0204502015528476,4407153.9162110165,0.9960912448764268,0.0176038259640151,4424448.0,80.91186245154198,80.91186245154198,80.91186245154198,0.0123759296995709,0.0123759296995709,0.0123759296995709,3250.0,3152500.746365105,3152500.746365105,3152500.746365105,4.454184313191828,1209.7899838449111,0.5291460844322435,0.0007345549094485,147508.02760458383,0.0003796604155723,0.0003796604155723,0.0003796604155723,19575740104704.0,19575740104704.0,19575740104704.0,1
0.2761215350687584,4730880,0.0,0.5130434782608696,533234.3563137995,0.3,2.2737545856648747,0.1578955828464762,0.2761215350687584,0.2956521739130435,0.1426458890544854,0.3357284114470323,0.0182854469733855,533234.3563137995,0.0364704641240203,0.0197399016677173,4713129.411167478,0.9962479308643378,0.0168978058796111,4730880.0,80.91540263122295,80.91540263122295,80.91540263122295,0.0123747140145252,0.0123747140145252,0.0123747140145252,3335.5,3312587.8911625817,3312587.8911625817,3312587.8911625817,4.633908320327604,1209.8274117382505,0.5219985184929729,0.0007050485321969,165978.06080752454,0.0003699186987609,0.0003699186987609,0.0003699186987609,22381225574400.0,22381225574400.0,22381225574400.0,0
