original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Type
0.0,115.0,28548793075.0,2.3935793484137564,85.0,2.1175710766006897,230.0,39.413002022866166,50.57005401317221,50.0,0.0,230.0,33.93286321231064,68.06942150074819,0.4299785244251385,28548793075.0,0.2315023474344278,2076.1157805513653,10.035174103156256,294.0430771734118,22.714455136506267,11.245131124015856,0.0509862245457831,0.9909726960743231,0.0381098772549082,0.2296221711450724,0.049511310937189,0.9819725291213116,0.981851262531772,0.9995336326706378,0.9966101715264882,-0.9004803937091661,0.9932628234884566,0.0347790652412636,2.6900999587731675,0.2219661138601449,2.632231627518624,0.9944501701693635,0.3827807802333661,5.380199917546336,2.5878481996595952,2.82402933714041,3.0874205389680047,4943490.90268735,0.802324595580812,1.0248441275946192,1426392.4536233295,2.824530931898708,10.057224748679696,76.89974291807461,740.4891561415639,35.71345156039148,0.4482727455044029,0.0164440167656444,0.2095070660244676,0.0059716582807386,39095.18207913774,0.1755984135309523,2.497358826177693,18.371155376569785,8840.47085219804,42512.852338921984,6472.836251306673,0.1411151267792195,7.313366859244194,26967.197319659783,0.1212604697709167,0.036172514306674,8041.473238865454,0.3440378953055748,7.327698289724432,0.0319475978584995,3724.811860339846,0.1824010508956391,2.3029660397182474,21.952157093188383,169000288.068361,1468270277.5959065,72215300.11042033,0.0852312066543477,5999.387248420743,0.2937851842916969,0.560555766463595,12.704505103141113,0.0460293200635172,5.424318680770808,0.0033143118676417,168909252.04970485,1295.9095496082186,2.992990451556855e-05,1.7283781444375013,0.0023800314757088,0.0016242793591776,0
35.0,132.0,36459569018.0,2.597434450478366,56.0,2.533140214722163,230.0,31.032285874429,80.46212430324071,76.0,0.0,230.0,23.06717675473552,88.76660972247244,0.1887686897128682,36459569018.0,0.1846772068894321,1405.3575542315782,16.20865900725478,204.85611841791848,6.405734244120244,9.1022006955031,0.0698404846978782,0.9847692886186684,0.0622594164714916,0.3341923117474101,0.0659226221061694,0.9694578936550275,0.9694135608029184,0.9993295965237176,0.9943843982994188,-0.8559817004030328,0.9941020383256052,0.0605262408919576,3.735046040988429,0.1654187216462927,2.970147888400134,0.988143917199889,0.2665260363743481,7.470092081976858,2.9054443047517045,2.293010295050244,3.682602149391193,3159402.082927755,0.6827986216371758,1.6903892509985368,854526.5523775398,2.296881823095125,16.250949399369286,74.07055811629483,1159.0398136125673,11.705694525420782,0.1520774134863262,0.0197375662174785,0.3796329709800755,0.0024513940487056,51260.454031116766,0.1801387695319512,2.353456866706932,22.83843077617269,3400.861074478953,34266.4454863897,741.3528211376824,0.0872350396785231,6.842354294882251,41417.20484802216,0.1452727661305327,0.061543306702029,3128.7867323519927,0.3793734591047194,9.150308599292853,0.0289255109196388,4987.200965837954,0.1784010361594689,2.3938883763833214,24.485065283491327,71537221.1755321,1024659390.8959756,9397309.697081342,0.0736003862139594,8454.431228760508,0.3024300207032913,0.5695154892109896,14.406769057227477,0.0402094684640848,5.418782161008115,0.0060415341152713,71509824.01618926,1236.4067137865643,2.1029940551242065e-05,2.6668066250015547,0.0031716459537165,0.0009502089784566,1
0.0,88.0,18076477906.0,1.5762989037406063,51.0,3.473628186626553,230.0,31.98025593860414,24.578073182104127,0.0,0.0,230.0,22.279687352997268,45.20806754428157,1.310151680360917,18076477906.0,0.492895191284411,1439.6876897434595,5.052377311628328,209.87716300869104,28.412405515883968,7.180209445313613,0.0230625942670356,0.9935967452870856,0.0170799102601546,0.1209613368290497,0.0227670055768046,0.9919109645556315,0.9918762596174112,0.9997895814359667,0.9984816839705316,-0.9300710324951164,0.9730141720888148,0.015748388829489,1.8064026631198544,0.4893949546029284,1.6870590096143396,0.9974373346441584,0.6827857860075011,3.612805326239709,1.6682236693365835,1.8008180098951627,1.9086630926142285,8026180.87961481,0.9074590046729591,0.4982744785910177,4359498.268868639,1.800236914235379,5.061893392137824,79.13957662213969,381.781155239604,57.874381798172585,0.7182147725270728,0.0143004640003621,0.0946147845821701,0.0091048969935,31870.71671007577,0.2188849994075006,1.8273910512940648,15.316467795761742,65355.71913328699,111776.64353554268,61812.11162978868,0.1574382695963194,6.991739274893442,20301.91738036317,0.1387341623524876,0.0165008588217363,61546.60200648219,0.3716248988498006,6.262071871187082,0.040776054288261,3369.485627516068,0.2379748306742049,1.522328707161586,17.000070626456672,2692335627.753231,4015491891.164701,2591344004.178993,0.0997050874101605,4221.559785295572,0.2981538092588157,0.5642955062941953,9.60169703469148,0.0552754208434241,5.025207534633888,0.0016008500480967,2691945417.485241,831.9613266111265,5.419176104480436e-05,0.8192619387747326,0.0006826857907256,0.0031399034712301,0
34.0,140.0,96252550801.0,2.633421199700488,45.0,3.499387905798709,230.0,32.0976832358513,95.94730422532884,102.0,0.0,230.0,19.8334789272615,105.09686724613128,-0.3516186190531332,96252550801.0,0.1985349721306429,1839.4663168431368,22.10750760941144,401.0810462740048,-6.049255808819511,11.089086514829567,0.0647785401683216,0.9883838147247452,0.0571636464658377,0.3145931692649926,0.0614688726716088,0.9720419929579144,0.9719761564493908,0.9993796303427068,0.9948483000138792,-0.8666547156793089,0.994765551473528,0.0551908057577359,4.399026069732739,0.1770643067558107,2.984101351445162,0.9940215318266696,0.3074639680517934,8.798052139465476,2.923484701635788,2.788466263749472,3.670943415820608,6108067.640657705,0.7009243240375485,1.4964865116905688,1730094.1017779503,2.791438834119567,22.13548815831993,74.61727385227782,1622.8398560573512,11.002884062194086,0.1411316731751326,0.0183413442856917,0.4413890251004384,0.002082525259641,107933.59549977524,0.2208951419906297,1.98606596257934,26.76591338261631,3096.950086547321,44552.078291827216,1275.2924490922042,0.0661259350441512,7.048344978870746,56401.258744616745,0.1147888263951844,0.0561163289690146,2767.692561746301,0.331661401765452,9.33236755558274,0.0172700272080977,8662.094638694638,0.2125406609911578,2.04325339104178,28.59349773033984,206604996.31412092,4852117752.874322,15858305.051179267,0.0516737643950467,11205.24968715495,0.2749417172654876,0.5419847261985349,15.887855260591,0.0269686834957301,5.5478996670225404,0.0046767934650891,206559276.5882611,2009.0815930512167,1.0016636518759222e-05,2.3116776418383167,0.0035259740059927,0.0004948372227083,0
0.0,113.0,35013924849.0,2.233914296620472,79.0,2.4384083501317453,230.0,39.26462357047491,44.12742540114736,29.0,0.0,230.0,31.814271181622573,63.30178665839302,0.7615370297609646,35013924849.0,0.2896363383435311,2059.886521610877,8.729978816399708,361.2520922962219,35.824783601749886,11.546427666059554,0.0163987276778003,0.9971635445507926,0.0145029842747633,0.1083622695612516,0.0161791950464305,0.9929961265036922,0.9929256669805268,0.9998400276535352,0.9986947506057792,-0.9503004942533542,0.9928084769319888,0.0134037518804831,2.418154567445471,0.2861579275242174,2.345084377037128,0.9978519521124536,0.4839198376007369,4.836309134890941,2.325732807559373,2.890706598434339,2.5604360134077524,8013215.555061744,0.9170604539861296,0.379303328018344,2530823.7877201205,2.8918316259913515,8.738466383823365,79.33172204511455,678.3062959032889,43.52080443179271,0.54101306068017,0.0133139389335972,0.1260257227610922,0.0068254938836936,19604.733479466693,0.1570797491368774,3.0584456854378104,17.84470862142786,49886.84801159128,180854.6311103869,42107.91347603494,0.1761439217245284,8.743110979870403,6513.264171297741,0.0513657639610109,0.0143103302656371,44286.552599306175,0.1967785681585998,3.921063484434368,0.0216258760589553,933.7535107169252,0.1725339081147312,2.63066703485015,21.26459719142646,3865239213.862528,11723107844.077974,3367398418.8208604,0.0982595023549098,543.870288248337,0.1004934013762633,0.2920651871002143,6.395386829318127,0.0292270416508676,6.843077518587213,0.0006193682352445,3862632447.291263,683.749774123247,6.754787432085458e-05,0.613569134953513,0.0008630150058196,0.0035179288823576,0
0.0,76.0,17553787758.0,1.909527249829676,52.0,2.7238633580875824,230.0,25.573387588342875,34.81364148535857,29.0,0.0,230.0,21.40080317788048,45.812831326055424,0.6279275689225035,17553787758.0,0.3070485135626742,886.8258806385276,5.252524177488191,72.73664019031739,8.773300315919698,4.820273712645729,0.0307752956024619,0.9873119615477158,0.0256826106082458,0.1701026575624888,0.0301063760864511,0.9875452675978909,0.9875051163432648,0.9997114986775316,0.9976941935265692,-0.9095333987277656,0.9843697899184116,0.0244714576761523,2.0137401878317007,0.297786686464617,2.082386821013755,0.9929527149733614,0.4422149882573217,4.027480375663403,2.0546404925138475,1.2127622520620474,2.4289347232463303,7184961.408128782,0.8590686340494766,0.7382455325955936,2568050.599137651,1.2129110206023022,5.267297681972877,78.1433022656099,396.047580342778,42.46322919489904,0.5318483319081995,0.015249675234209,0.0987447867996079,0.0071142262319567,50576.82685858241,0.2399042322857161,1.5013930851842177,10.81820638658098,22658.65796932658,55295.82536863672,17987.912061952076,0.2127143666577375,6.894475884901677,27283.001885200578,0.1289661424621571,0.0252482046146282,21030.10276502242,0.3563263183036083,4.240544687452118,0.063907969930017,4835.964042467948,0.2421856992421849,1.477512936463566,11.691055689102564,596233601.3613782,2558015967.224259,360014467.0070652,0.1822497056246785,5725.958233173077,0.286756722414517,0.5535029944453469,6.635814541284225,0.0955659128547505,5.114361184910612,0.002387470371837,596058163.2196842,1649.3125263555612,2.418636519966308e-05,1.4517082674661517,0.0006912310775892,0.0020157975428659,0
0.0,95.0,19132266888.0,2.066369283764976,62.0,2.840367590201696,230.0,34.36101279857303,34.68761800277627,22.0,0.0,230.0,27.39980645233885,53.1793302011183,0.9017932205633216,19132266888.0,0.3186102899822499,1624.8103179330478,6.609289767505216,233.3741342097484,26.933195744725715,8.26975180243818,0.0553490468220006,0.9867032281512532,0.0302447098464632,0.1814070436319644,0.0544194837891441,0.9866581676963312,0.9865537844223188,0.9995320525782908,0.997391858815664,-0.9153834776165566,0.9885643853171332,0.0252291839734118,2.1344060149970763,0.3123786975089469,2.241860568772211,0.9955396477311578,0.5063681700284824,4.268812029994153,2.2089065116160382,2.081275212315045,2.578867634054987,5775256.414290277,0.8536710755955776,0.7747051165778263,2155462.6523982068,2.0809118293611752,6.633999196771833,77.98455138287835,485.9965269324592,45.96705755450103,0.5734011322483962,0.0153065845371421,0.136454777993235,0.0074643465068206,31560.71304267522,0.1753616117367138,2.4768901449656906,17.221183309241205,21369.74337308999,55459.38206985792,17403.698231333983,0.1552362341818843,7.231736744208506,22621.81849127025,0.1254751448592342,0.0266358309235749,19900.981174803645,0.3485255420441136,6.672271550926624,0.0397659203771195,2864.611297150439,0.1809952168541378,2.518812022785589,18.60333607127061,449923760.3396095,1658619983.1748278,336960098.9672129,0.1199316568533766,4558.901813356922,0.2880458591872699,0.5539410618724044,10.438860998643438,0.0638989967126442,5.414010287867002,0.0023394722492354,449741049.5459663,1332.4180276110997,3.537740020939261e-05,1.402524740741223,0.001390108282023,0.0021303214965511,0
44.0,111.0,53598331782.0,2.156558136137836,33.0,3.8870156357432175,230.0,21.413120505432847,82.26756404618679,87.0,0.0,230.0,14.397949408762218,86.83215993509495,-0.4813056425967453,53598331782.0,0.2731946079332473,771.8719049004608,15.827369769220976,97.1971674786071,-4.754882903814016,5.15985007934084,0.0617019037415956,0.9763622374898286,0.0518316904144334,0.290378304855554,0.0589777999485335,0.97467700028157,0.9746534940095964,0.9994284055864756,0.995339638082635,-0.8514357496890973,0.9871576378158085,0.0502622915463968,3.814817512352805,0.247214364910014,2.4753069562132977,0.9903698111615088,0.3925114352991412,7.6296350247056095,2.422305536317753,1.3053879957706094,3.131970548822145,5143937.352629694,0.7236117433360784,1.3573797279208235,1942057.96302586,1.3084245513721762,15.861284443367827,75.17766038169015,1173.5352582146547,9.409334825479064,0.1222381311738965,0.017581189403463,0.296458152603601,0.0019177483536423,101060.96631944564,0.2791002813221203,1.2988518997087426,19.11814520607376,3227.730595747952,40635.97702651562,701.262414926967,0.0838829430147446,6.858182348753601,39280.0476339364,0.1076574654366263,0.0510158822332866,2828.205485655319,0.3171651858267182,6.135749318440407,0.0242140145705339,8366.388369283866,0.2887450688277434,1.100305595031866,19.000724762726488,261348073.79596204,4647136772.62761,19675005.44326844,0.0743953830712613,7537.39868852459,0.2601345535297529,0.5264937735249083,10.11681932353925,0.0383926239300645,5.21694482412854,0.0040759925375926,261287882.5629972,1843.815186283576,1.0257669568204934e-05,2.46895629040672,0.0015076511658458,0.0006727221265645,0
55.0,130.0,80042053021.0,2.344838637897278,41.0,3.2413365433416352,230.0,24.008416930706986,93.28950051813172,94.0,0.0,230.0,16.97393126143719,98.04808888170666,0.0039224124026669,80042053021.0,0.2302562496226267,910.496826432548,19.61455238426894,114.62579548831252,0.2556709920000581,6.026167937576584,0.0594707292455403,0.9804533892389172,0.0562004909649897,0.3108290208584156,0.0562742451069497,0.9720880539801664,0.9720805255775204,0.999424962659034,0.994907605328077,-0.8496207563220283,0.990616902490156,0.0557036316813937,4.2570973493422,0.2066393424071783,2.6959214402639384,0.9866204587108178,0.2944844022859147,8.514194698684399,2.639194307906915,1.5214096667055312,3.393523726845821,5825648.500317557,0.6996878358809413,1.4954629350337398,1917129.191782964,1.524554428144548,19.64986918194759,74.5962718536529,1438.5992058916645,6.273898285051966,0.0824977283569813,0.0182778694639946,0.3848791089602357,0.0013887496176549,106117.31465372146,0.2266409485315245,1.6734663991359813,23.924664244238564,2777.435814173225,41235.458802644,300.0277770328853,0.0636458239977975,6.985814610060259,54364.2242353757,0.115389396101586,0.056262361777492,2449.828877255579,0.3305723422405733,8.001304051480403,0.0204661243903969,8666.267996619632,0.2219331608138398,1.710121302026567,23.66017055494379,208102379.0428948,4319578733.643038,12156642.774499068,0.0629297895652561,10174.849880918846,0.2605662086332261,0.5265786734554028,12.54939214346787,0.0323831795499299,5.5181217483018985,0.0046899689024879,208056915.8352657,1955.696421382321,9.67509005185393e-06,2.5003709434520056,0.0019004817996551,0.0004846758492565,0
24.0,104.0,49656105049.0,2.191897415094329,43.0,2.753164040229843,230.0,24.86710588352981,58.7714851951536,50.0,0.0,230.0,18.972230271880782,65.93702015458416,0.5000461099970109,49656105049.0,0.2472670489658882,893.6031548218782,9.759690987662385,101.64862497663042,7.97787587741575,6.178750638956831,0.064910575964353,0.979207644901301,0.058173872693584,0.31804876399241,0.0615177683420375,0.9712506125761092,0.9712423124006362,0.99939041579797,0.9947437321996732,-0.8405977471611743,0.9873721690788446,0.0573305107174599,2.869012193172292,0.2239876676944582,2.5415432732786134,0.9852691946829912,0.3691947226618505,5.738024386344584,2.4835489946474327,1.560915303730296,3.197073639150238,8207321.456815798,0.7186003520466041,1.752498729915624,2824101.255672141,1.560516581336883,9.790447288652915,74.63716927904628,711.1311209096019,18.106558418163694,0.2364237884063313,0.0206551423843675,0.2275741444774424,0.0042659211570066,145529.64683776733,0.2202965840303547,1.5429694501446791,12.847186368077493,8297.412855224391,51519.70597138709,2306.4021647359405,0.1640669060842034,5.815191098805245,149149.60235976498,0.2254082685200835,0.057843508509569,7996.255335168753,0.4845147796162923,6.191216629393533,0.0784289623858143,17878.824262050068,0.2226780951805962,1.5273579562540145,12.838360941586748,303334768.1129655,2339588438.873907,68845601.05089028,0.160945722055169,26123.061427325945,0.3253588420391822,0.5914465557110367,7.656417655693177,0.0945284569601722,4.877450560014007,0.0070298723608428,303314533.02389,6148.160690567604,7.166293632841168e-06,1.940948037636557,0.0032367548362147,0.000302412401003,0
